cenario_id;requisito;origem;titulo_original;spec;linha;status_auditoria;observacao
V4:QUA-04:S004;QUA-04;v4;"G4 não declara produção pronta com endpoints ""não implementado""";openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;122;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-04:S005;QUA-04;v4;Oferta crítica em G4 exige perfil OPE-15 e cenários QUA-06 aprovados;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;127;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S001;QUA-05;v4;TTL contínuo mantém a mesma janela através de reinício e troca de worker;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;135;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S002;QUA-05;v4;TTL zero e erro permanente não geram repetição indevida;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;140;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S003;QUA-05;v4;Provedor lento sem falhas HTTP resulta em expiração explícita, não em sucesso tardio;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;145;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S004;QUA-05;v4;Fronteira temporal do deadline produz um único final;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;150;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S005;QUA-05;v4;Retorno tardio com impacto financeiro não gera receita de sucesso;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;155;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S006;QUA-05;v4;Pressão variável ajusta o limite efetivo sem ultrapassar o teto;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;160;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S007;QUA-05;v4;Múltiplas réplicas do Cometa respeitam a quota agregada com fencing;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;165;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S008;QUA-05;v4;Cliente ruidoso não consome a reserva de outro tenant;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;170;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S009;QUA-05;v4;Administração entre tenants nega cliente e audita administrador;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;175;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-05:S010;QUA-05;v4;Preservação de fatos confirmados após falha correlacionada;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;180;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S001;QUA-06;v4;SYNC nativo conclui na mesma conexão com broker cortado;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;188;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S002;QUA-06;v4;UUIDv7 persiste em todo protocolo mesmo com resposta de criação perdida;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;193;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S003;QUA-06;v4;Redis totalmente desligado mantém o SLO qualificado sem dependência oculta;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;198;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S004;QUA-06;v4;Writer indisponível antes do aceite impede falso aceite;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;203;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S005;QUA-06;v4;Cofre quente/frio limita uso do material ao período de validade;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;208;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S006;QUA-06;v4;Conta e pagador permanecem corretos e segregados sob polls pagos e final tardio;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;213;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S007;QUA-06;v4;Redis versus autorização nega leitura mesmo em fallback;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;218;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S008;QUA-06;v4;Perda regional/partição exige RPO/RTO comprovados dentro do perfil contratado;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;223;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:QUA-06:S009;QUA-06;v4;Dado insuficiente resulta em NÃO QUALIFICADO, não em aprovação por ausência de erro;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;228;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
R2-SEG-01-S01;R2-SEG-01;R2;R2-SEG-01-S01 — Cliente autorizado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;11;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-01-S02;R2-SEG-01;R2;R2-SEG-01-S02 — Tentativa entre tenants;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;17;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-01-S03;R2-SEG-01;R2;R2-SEG-01-S03 — Token inválido;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;23;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-02-S01;R2-SEG-02;R2;R2-SEG-02-S01 — Chamada interna permitida;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;35;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-02-S02;R2-SEG-02;R2;R2-SEG-02-S02 — Bypass pela porta interna;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;41;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-02-S03;R2-SEG-02;R2;R2-SEG-02-S03 — Pool reutilizado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;47;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-03-S01;R2-SEG-03;R2;R2-SEG-03-S01 — Diagnóstico de desenvolvedor;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;59;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-03-S02;R2-SEG-03;R2;R2-SEG-03-S02 — Sem elevação implícita;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;65;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-03-S03;R2-SEG-03;R2;R2-SEG-03-S03 — Auditoria indisponível;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;71;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-04-S01;R2-SEG-04;R2;R2-SEG-04-S01 — Destino homologado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;83;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-04-S02;R2-SEG-04;R2;R2-SEG-04-S02 — SSRF e rebinding;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;89;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-04-S03;R2-SEG-04;R2;R2-SEG-04-S03 — Rede privada legítima;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;95;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-05-S01;R2-SEG-05;R2;R2-SEG-05-S01 — Alteração atribuível;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;107;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-05-S02;R2-SEG-05;R2;R2-SEG-05-S02 — Sessão termina;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;113;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-SEG-05-S03;R2-SEG-05;R2;R2-SEG-05-S03 — Falha de backend;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;119;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-01-S01;R2-EXE-01;R2;R2-EXE-01-S01 — Crash após aceite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;11;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-01-S02;R2-EXE-01;R2;R2-EXE-01-S02 — Broker indisponível;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;17;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-01-S03;R2-EXE-01;R2;R2-EXE-01-S03 — Commit incerto;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;23;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-02-S01;R2-EXE-02;R2;R2-EXE-02-S01 — Concorrência real;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;35;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-02-S02;R2-EXE-02;R2;R2-EXE-02-S02 — Chave divergente;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;41;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-02-S03;R2-EXE-02;R2;R2-EXE-02-S03 — Erro após aceite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;47;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-03-S01;R2-EXE-03;R2;R2-EXE-03-S01 — Dois executores;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;59;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-03-S02;R2-EXE-03;R2;R2-EXE-03-S02 — Crash após envio;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;65;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-03-S03;R2-EXE-03;R2;R2-EXE-03-S03 — Fencing antigo;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;71;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-04-S01;R2-EXE-04;R2;R2-EXE-04-S01 — Conteúdo real;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;83;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-04-S02;R2-EXE-04;R2;R2-EXE-04-S02 — Resposta inválida;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;89;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-04-S03;R2-EXE-04;R2;R2-EXE-04-S03 — Commit falha;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;95;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-05-S01;R2-EXE-05;R2;R2-EXE-05-S01 — Efeito falha;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;107;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-05-S02;R2-EXE-05;R2;R2-EXE-05-S02 — Reentrega após commit;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;113;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-05-S03;R2-EXE-05;R2;R2-EXE-05-S03 — Schema desconhecido;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;119;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-06-S01;R2-EXE-06;R2;R2-EXE-06-S01 — Timer atrasado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;131;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-06-S02;R2-EXE-06;R2;R2-EXE-06-S02 — Commit cruza o limite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;137;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-06-S03;R2-EXE-06;R2;R2-EXE-06-S03 — Final e expiração concorrentes;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;143;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-06-S04;R2-EXE-06;R2;R2-EXE-06-S04 — Resultado tardio custoso;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;149;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-07-S01;R2-EXE-07;R2;R2-EXE-07-S01 — SYNC com broker parado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;161;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-07-S02;R2-EXE-07;R2;R2-EXE-07-S02 — Natureza incompatível;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;167;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-07-S03;R2-EXE-07;R2;R2-EXE-07-S03 — AUTO rápido e lento;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;173;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-07-S04;R2-EXE-07;R2;R2-EXE-07-S04 — Cliente desconecta;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;179;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-08-S01;R2-EXE-08;R2;R2-EXE-08-S01 — Igualdade completa;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;191;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-08-S02;R2-EXE-08;R2;R2-EXE-08-S02 — Upgrade e mudança de contrato;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;197;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-08-S03;R2-EXE-08;R2;R2-EXE-08-S03 — Resultado pendente ou expirado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;203;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-09-S01;R2-EXE-09;R2;R2-EXE-09-S01 — Protocolo órfão de despacho;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;215;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-09-S02;R2-EXE-09;R2;R2-EXE-09-S02 — Parceiro sem consulta idempotente;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;221;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-EXE-09-S03;R2-EXE-09;R2;R2-EXE-09-S03 — Callback antes da associação;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;227;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-01-S01;R2-INT-01;R2;R2-INT-01-S01 — REST real distinto do simulador;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;11;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-01-S02;R2-INT-01;R2;R2-INT-01-S02 — Capacidade ausente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;17;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-01-S03;R2-INT-01;R2;R2-INT-01-S03 — Protocolo especializado;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;23;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-02-S01;R2-INT-02;R2;R2-INT-02-S01 — Dois clientes na mesma conta;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;35;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-02-S02;R2-INT-02;R2;R2-INT-02-S02 — Vínculo dedicado indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;41;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-02-S03;R2-INT-02;R2;R2-INT-02-S03 — Rotação e cache;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;47;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-03-S01;R2-INT-03;R2;R2-INT-03-S01 — mTLS comprovado;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;59;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-03-S02;R2-INT-03;R2;R2-INT-03-S02 — Redis ausente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;65;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-03-S03;R2-INT-03;R2;R2-INT-03-S03 — Cofre indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;71;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-04-S01;R2-INT-04;R2;R2-INT-04-S01 — Ativação de polling;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;83;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-04-S02;R2-INT-04;R2;R2-INT-04-S02 — Resposta pendente saudável;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;89;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-04-S03;R2-INT-04;R2;R2-INT-04-S03 — Polling e callback concorrentes;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;95;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-04-S04;R2-INT-04;R2;R2-INT-04-S04 — Falha de recibo;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;101;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-05-S01;R2-INT-05;R2;R2-INT-05-S01 — TTL zero;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;113;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-05-S02;R2-INT-05;R2;R2-INT-05-S02 — Reinício no meio da janela;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;119;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-05-S03;R2-INT-05;R2;R2-INT-05-S03 — 429 com espera incompatível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;125;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-05-S04;R2-INT-05;R2;R2-INT-05-S04 — Timeout após envio;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;131;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-06-S01;R2-INT-06;R2;R2-INT-06-S01 — Provedor degrada;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;143;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-06-S02;R2-INT-06;R2;R2-INT-06-S02 — Provedor escala;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;149;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-06-S03;R2-INT-06;R2;R2-INT-06-S03 — Três réplicas e partição;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;155;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-06-S04;R2-INT-06;R2;R2-INT-06-S04 — Ruído de cliente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;161;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-07-S01;R2-INT-07;R2;R2-INT-07-S01 — Mesma URL em dois tenants;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;173;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-07-S02;R2-INT-07;R2;R2-INT-07-S02 — Rotação e replay;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;179;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-07-S03;R2-INT-07;R2;R2-INT-07-S03 — Destino lento ou indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;185;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-07-S04;R2-INT-07;R2;R2-INT-07-S04 — Duplicata no receptor;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;191;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-08-S01;R2-INT-08;R2;R2-INT-08-S01 — Violação apenas do provedor;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;203;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-08-S02;R2-INT-08;R2;R2-INT-08-S02 — Rejeição contratada;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;209;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-INT-08-S03;R2-INT-08;R2;R2-INT-08-S03 — Coorte ainda aberta;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;215;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-01-S01;R2-CAT-01;R2;R2-CAT-01-S01 — Publicação válida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;11;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-01-S02;R2-CAT-01;R2;R2-CAT-01-S02 — Sobrescrita de publicado;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;17;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-01-S03;R2-CAT-01;R2;R2-CAT-01-S03 — Edição concorrente;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;23;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-02-S01;R2-CAT-02;R2;R2-CAT-02-S01 — Seleção elegível;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;35;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-02-S02;R2-CAT-02;R2;R2-CAT-02-S02 — Conta escolhida pelo cliente;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;41;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-02-S03;R2-CAT-02;R2;R2-CAT-02-S03 — Sem combinação de SLA viável;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;47;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-03-S01;R2-CAT-03;R2;R2-CAT-03-S01 — A e B independentes;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;59;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-03-S02;R2-CAT-03;R2;R2-CAT-03-S02 — Passo opcional falha;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;65;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-03-S03;R2-CAT-03;R2;R2-CAT-03-S03 — Fan-out abusivo;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;71;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-04-S01;R2-CAT-04;R2;R2-CAT-04-S01 — Dependência C;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;83;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-04-S02;R2-CAT-04;R2;R2-CAT-04-S02 — Ciclo ou referência inválida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;89;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-04-S03;R2-CAT-04;R2;R2-CAT-04-S03 — Compensação incompleta;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;95;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-05-S01;R2-CAT-05;R2;R2-CAT-05-S01 — Dois contratos legados;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;107;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-05-S02;R2-CAT-05;R2;R2-CAT-05-S02 — Transformação inválida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;113;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-05-S03;R2-CAT-05;R2;R2-CAT-05-S03 — Upgrade de schema;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;119;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-06-S01;R2-CAT-06;R2;R2-CAT-06-S01 — Contrato muda durante processamento;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;131;PENDENTE_REQUALIFICACAO;ID normativo original.
R2-CAT-06-S02;R2-CAT-06;R2;R2-CAT-06-S02 — Atlas parado;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;137;PENDENTE_REQUALIFICACAO;ID normativo original.
