scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,spec,line,source_digest
hub-interoperabilidade-v4:CAT-10:S001,CAT-10:S001,hub-interoperabilidade-v4,CAT-10,Elegibilidade de SLA e capacidade,Oferta com prazo compatível com caminho crítico qualificado,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,175,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-10:S002,CAT-10:S002,hub-interoperabilidade-v4,CAT-10,Elegibilidade de SLA e capacidade,Timeout não é convertido automaticamente em sucesso parcial,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,180,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-10:S003,CAT-10:S003,hub-interoperabilidade-v4,CAT-10,Elegibilidade de SLA e capacidade,Classe compartilhada não é anunciada como isolamento físico total,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,185,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-11:S001,CAT-11:S001,hub-interoperabilidade-v4,CAT-11,"Crescimento, modalidade e elegibilidade de credencial","Integração de novo cliente por configuração, sem alteração de código",openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,193,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-11:S002,CAT-11:S002,hub-interoperabilidade-v4,CAT-11,"Crescimento, modalidade e elegibilidade de credencial",Ativação recusada explicitamente por falta de capacidade homologada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,198,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-11:S003,CAT-11:S003,hub-interoperabilidade-v4,CAT-11,"Crescimento, modalidade e elegibilidade de credencial",AUTO nunca é conversão silenciosa de SYNC,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-01:S001,CFG-01:S001,hub-interoperabilidade-v4,CFG-01,Portal e API administrativa,Reconfiguração de integração existente sem deploy,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-01:S002,CFG-01:S002,hub-interoperabilidade-v4,CFG-01,Portal e API administrativa,Tentativa de introduzir transformação fora do conjunto seguro é recusada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-01:S003,CFG-01:S003,hub-interoperabilidade-v4,CFG-01,Portal e API administrativa,"Tela de cadastro expõe campos obrigatórios, faixa válida e impacto",openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S001,CFG-02:S001,hub-interoperabilidade-v4,CFG-02,Publicação governada,Publicação parcial de conjunto inconsistente é recusada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S002,CFG-02:S002,hub-interoperabilidade-v4,CFG-02,Publicação governada,Nó desatualizado recusa novas admissões em vez de misturar versões,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S003,CFG-02:S003,hub-interoperabilidade-v4,CFG-02,Publicação governada,Revogação emergencial é distribuída independentemente da interface humana,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S004,CFG-02:S004,hub-interoperabilidade-v4,CFG-02,Publicação governada,Evidência de autorização vencida bloqueia apenas o escopo afetado,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-03:S001,CFG-03:S001,hub-interoperabilidade-v4,CFG-03,Manutenção e diagnóstico,Acesso a payload sensível exige acesso excepcional auditado,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-03:S002,CFG-03:S002,hub-interoperabilidade-v4,CFG-03,Manutenção e diagnóstico,Reexecução gera novo protocolo enquanto replay técnico preserva identidade,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-03:S003,CFG-03:S003,hub-interoperabilidade-v4,CFG-03,Manutenção e diagnóstico,Ação de reprocessamento em massa não está disponível,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-01:S001,SEG-01:S001,hub-interoperabilidade-v4,SEG-01,Identidade e autorização,Gateway elimina cabeçalho de identidade forjado pelo cliente,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-01:S002,SEG-01:S002,hub-interoperabilidade-v4,SEG-01,Identidade e autorização,Serviço interno não confia apenas na origem de rede interna,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-01:S003,SEG-01:S003,hub-interoperabilidade-v4,SEG-01,Identidade e autorização,Operador de runtime não pode editar ledger publicado,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,77,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S001,SEG-02:S001,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados",Registro de destino em rede de metadados é bloqueado,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,85,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S002,SEG-02:S002,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados",Redirecionamento para destino não validado não é seguido,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,90,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S003,SEG-02:S003,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados",Conteúdo XML com entidade externa é rejeitado,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S004,SEG-02:S004,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados","Segredo não aparece em log, evento ou arquivo versionado",openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,100,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-03:S001,SEG-03:S001,hub-interoperabilidade-v4,SEG-03,Isolamento e auditoria,Tentativa de acesso cross-tenant por troca de ID é negada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,108,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-03:S002,SEG-03:S002,hub-interoperabilidade-v4,SEG-03,Isolamento e auditoria,Ação sensível gera registro de auditoria completo,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-03:S003,SEG-03:S003,hub-interoperabilidade-v4,SEG-03,Isolamento e auditoria,Expurgo de logs Loki não elimina evidência de cobrança,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,118,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S001,CFG-04:S001,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Publicação recusa configuração de retry com max_attempts inválido,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,126,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S002,CFG-04:S002,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Portal exibe origem do valor resolvido e impede override silencioso,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S003,CFG-04:S003,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Alteração em voo não estende deadline do pedido,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,136,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S004,CFG-04:S004,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Retomada após limite emergencial começa conservadoramente,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,141,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S001,SEG-04:S001,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Tentativa de acesso cross-tenant por cliente é negada sem revelar existência,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,149,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S002,SEG-04:S002,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,hub_protocol_reader consulta protocolo de outro tenant com dados mascarados e auditados,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,154,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S003,SEG-04:S003,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Privilégio administrativo não é aceito por flag em JWT de cliente,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,159,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S004,SEG-04:S004,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Portal administrativo não usa superusuário PostgreSQL nem desativa RLS globalmente,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,164,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S005,SEG-04:S005,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Resposta parcial quando apenas parte das células responde,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,169,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-05:S001,CFG-05:S001,hub-interoperabilidade-v4,CFG-05,Gestão de credenciais Hub–cliente–provedor,Interface não permite leitura de segredo em claro,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,177,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-05:S002,CFG-05:S002,hub-interoperabilidade-v4,CFG-05,Gestão de credenciais Hub–cliente–provedor,Ausência de endpoint de teste não autoriza execução real invisível,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,182,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-05:S003,CFG-05:S003,hub-interoperabilidade-v4,CFG-05,Gestão de credenciais Hub–cliente–provedor,Cliente não pode escolher secret_ref arbitrário nem ler cofre do Hub,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,187,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-05:S004,CFG-05:S004,hub-interoperabilidade-v4,CFG-05,Gestão de credenciais Hub–cliente–provedor,Suspensão de vínculo afeta apenas os protocolos daquele vínculo,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,192,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-06:S001,CFG-06:S001,hub-interoperabilidade-v4,CFG-06,Onboarding e capacidade como serviço interno,Reserva de capacidade concorrente e idempotente evita dupla promessa,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,200,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-06:S002,CFG-06:S002,hub-interoperabilidade-v4,CFG-06,Onboarding e capacidade como serviço interno,Onboarding retomado após crash não duplica recursos nem publica rota prematuramente,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,205,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-06:S003,CFG-06:S003,hub-interoperabilidade-v4,CFG-06,Onboarding e capacidade como serviço interno,Orçamento esgotado aparece como impedimento explícito antes da saturação,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,210,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-06:S004,CFG-06:S004,hub-interoperabilidade-v4,CFG-06,Onboarding e capacidade como serviço interno,Desativação de cliente drena obrigações sem destruir recursos compartilhados,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,215,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-05:S001,SEG-05:S001,hub-interoperabilidade-v4,SEG-05,"Resolução, rotação e isolamento de segredo",Credencial dedicada indisponível não recorre a fallback compartilhado ou de outro tenant,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,223,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-05:S002,SEG-05:S002,hub-interoperabilidade-v4,SEG-05,"Resolução, rotação e isolamento de segredo",Rotação de segredo mantém sobreposição controlada e preserva operações em voo,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,228,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-05:S003,SEG-05:S003,hub-interoperabilidade-v4,SEG-05,"Resolução, rotação e isolamento de segredo",Cofre indisponível limita uso do material cacheado ao menor limite de validade,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,233,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-05:S004,SEG-05:S004,hub-interoperabilidade-v4,SEG-05,"Resolução, rotação e isolamento de segredo",Perfil hub_protocol_reader não obtém valor secreto,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,238,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-05:S005,SEG-05:S005,hub-interoperabilidade-v4,SEG-05,"Resolução, rotação e isolamento de segredo",Revogação emergencial prevalece sobre TTL de retry em voo,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,243,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-01:S001,FIN-01:S001,hub-interoperabilidade-v4,FIN-01,Contrato de aquisição,Conta de provedor vinculada a contrato de compra completo,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-01:S002,FIN-01:S002,hub-interoperabilidade-v4,FIN-01,Contrato de aquisição,"Tabela ausente ou ambígua bloqueia publicação, não é custo zero",openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-01:S003,FIN-01:S003,hub-interoperabilidade-v4,FIN-01,Contrato de aquisição,Contrato vencido bloqueia novas operações mas respeita continuidade acordada,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-01:S004,FIN-01:S004,hub-interoperabilidade-v4,FIN-01,Contrato de aquisição,Versão de aquisição registrada por operação orienta polls posteriores,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,23,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-02:S001,FIN-02:S001,hub-interoperabilidade-v4,FIN-02,Contrato de venda e planos,Contrato de venda com todos os campos exigidos,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-02:S002,FIN-02:S002,hub-interoperabilidade-v4,FIN-02,Contrato de venda e planos,Configuração diferencia faixa progressiva marginal de faixa por volume total,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-02:S003,FIN-02:S003,hub-interoperabilidade-v4,FIN-02,Contrato de venda e planos,Franquia sem rollover e sem devolução automática por default,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-02:S004,FIN-02:S004,hub-interoperabilidade-v4,FIN-02,Contrato de venda e planos,Quota de tráfego não é confundida com franquia financeira,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,46,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-03:S001,FIN-03:S001,hub-interoperabilidade-v4,FIN-03,Vigência e snapshot,"Snapshot fixa contrato, versão da oferta e instantes do fato",openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-03:S002,FIN-03:S002,hub-interoperabilidade-v4,FIN-03,Vigência e snapshot,Alteração de tabela não reprifica protocolos em voo,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:FIN-03:S003,FIN-03:S003,hub-interoperabilidade-v4,FIN-03,Vigência e snapshot,Exceção temporal para polls cobrados pela tabela vigente no instante da consulta,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,64,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
