scenario_key,scenario_id,change,requirement_id,requirement_title,scenario_title,status,evidence,spec,line,source_digest
hub-interoperabilidade-v4:CAT-05:S002,CAT-05:S002,hub-interoperabilidade-v4,CAT-05,Consolidação e efeitos,Falha parcial não gera rollback universal,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,85,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-05:S003,CAT-05:S003,hub-interoperabilidade-v4,CAT-05,Consolidação e efeitos,Produto com efeito irreversível oferece opção de resultado parcial,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,90,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-06:S001,CAT-06:S001,hub-interoperabilidade-v4,CAT-06,Seleção e equivalência de provedores,Seleção de provedor elegível ordenado por regra versionada com decisão persistida,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,98,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-06:S002,CAT-06:S002,hub-interoperabilidade-v4,CAT-06,Seleção e equivalência de provedores,Failover recusado sem prova de segurança após timeout,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,103,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-06:S003,CAT-06:S003,hub-interoperabilidade-v4,CAT-06,Seleção e equivalência de provedores,Hedging permanece desabilitado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,108,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-07:S001,CAT-07:S001,hub-interoperabilidade-v4,CAT-07,Política comercial do produto,Pacote com três passos gera receita única e discrimina custos sem triplicar preço,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,116,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-07:S002,CAT-07:S002,hub-interoperabilidade-v4,CAT-07,Política comercial do produto,Configuração impede cobrança simultânea de pacote e componentes,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,121,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-07:S003,CAT-07:S003,hub-interoperabilidade-v4,CAT-07,Política comercial do produto,Oferta não liberada sem contrato válido para todos os passos,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,126,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-08:S001,CAT-08:S001,hub-interoperabilidade-v4,CAT-08,Rastreabilidade da composição,Resposta final e apuração financeira reconstruídas a partir de evidências persistidas,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,134,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-08:S002,CAT-08:S002,hub-interoperabilidade-v4,CAT-08,Rastreabilidade da composição,Passo compartilhado executa uma única vez quando declarado pelo produto,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,139,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-08:S003,CAT-08:S003,hub-interoperabilidade-v4,CAT-08,Rastreabilidade da composição,Pedidos distintos com payload coincidente não são deduplicados globalmente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,144,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-09:S001,CAT-09:S001,hub-interoperabilidade-v4,CAT-09,Contratos técnicos por cliente,"Contrato técnico do cliente valida entrada, traduz e valida saída antes da conclusão",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,152,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-09:S002,CAT-09:S002,hub-interoperabilidade-v4,CAT-09,Contratos técnicos por cliente,Erro de transformação impede sucesso e preserva evidência canônica,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,157,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-09:S003,CAT-09:S003,hub-interoperabilidade-v4,CAT-09,Contratos técnicos por cliente,Cliente não pode selecionar tenant ou transformação arbitrária no pedido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,162,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-09:S004,CAT-09:S004,hub-interoperabilidade-v4,CAT-09,Contratos técnicos por cliente,Alteração de configuração não afeta protocolo em voo nem histórico,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,167,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-10:S001,CAT-10:S001,hub-interoperabilidade-v4,CAT-10,Elegibilidade de SLA e capacidade,Oferta com prazo compatível com caminho crítico qualificado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,175,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-10:S002,CAT-10:S002,hub-interoperabilidade-v4,CAT-10,Elegibilidade de SLA e capacidade,Timeout não é convertido automaticamente em sucesso parcial,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,180,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-10:S003,CAT-10:S003,hub-interoperabilidade-v4,CAT-10,Elegibilidade de SLA e capacidade,Classe compartilhada não é anunciada como isolamento físico total,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,185,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-11:S001,CAT-11:S001,hub-interoperabilidade-v4,CAT-11,"Crescimento, modalidade e elegibilidade de credencial","Integração de novo cliente por configuração, sem alteração de código",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,193,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-11:S002,CAT-11:S002,hub-interoperabilidade-v4,CAT-11,"Crescimento, modalidade e elegibilidade de credencial",Ativação recusada explicitamente por falta de capacidade homologada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,198,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CAT-11:S003,CAT-11:S003,hub-interoperabilidade-v4,CAT-11,"Crescimento, modalidade e elegibilidade de credencial",AUTO nunca é conversão silenciosa de SYNC,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/catalogo-e-portfolio/spec.md,203,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-01:S001,CFG-01:S001,hub-interoperabilidade-v4,CFG-01,Portal e API administrativa,Reconfiguração de integração existente sem deploy,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,8,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-01:S002,CFG-01:S002,hub-interoperabilidade-v4,CFG-01,Portal e API administrativa,Tentativa de introduzir transformação fora do conjunto seguro é recusada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,13,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-01:S003,CFG-01:S003,hub-interoperabilidade-v4,CFG-01,Portal e API administrativa,"Tela de cadastro expõe campos obrigatórios, faixa válida e impacto",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,18,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S001,CFG-02:S001,hub-interoperabilidade-v4,CFG-02,Publicação governada,Publicação parcial de conjunto inconsistente é recusada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,26,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S002,CFG-02:S002,hub-interoperabilidade-v4,CFG-02,Publicação governada,Nó desatualizado recusa novas admissões em vez de misturar versões,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,31,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S003,CFG-02:S003,hub-interoperabilidade-v4,CFG-02,Publicação governada,Revogação emergencial é distribuída independentemente da interface humana,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,36,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-02:S004,CFG-02:S004,hub-interoperabilidade-v4,CFG-02,Publicação governada,Evidência de autorização vencida bloqueia apenas o escopo afetado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,41,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-03:S001,CFG-03:S001,hub-interoperabilidade-v4,CFG-03,Manutenção e diagnóstico,Acesso a payload sensível exige acesso excepcional auditado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,49,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-03:S002,CFG-03:S002,hub-interoperabilidade-v4,CFG-03,Manutenção e diagnóstico,Reexecução gera novo protocolo enquanto replay técnico preserva identidade,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,54,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-03:S003,CFG-03:S003,hub-interoperabilidade-v4,CFG-03,Manutenção e diagnóstico,Ação de reprocessamento em massa não está disponível,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,59,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-01:S001,SEG-01:S001,hub-interoperabilidade-v4,SEG-01,Identidade e autorização,Gateway elimina cabeçalho de identidade forjado pelo cliente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,67,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-01:S002,SEG-01:S002,hub-interoperabilidade-v4,SEG-01,Identidade e autorização,Serviço interno não confia apenas na origem de rede interna,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,72,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-01:S003,SEG-01:S003,hub-interoperabilidade-v4,SEG-01,Identidade e autorização,Operador de runtime não pode editar ledger publicado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,77,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S001,SEG-02:S001,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados",Registro de destino em rede de metadados é bloqueado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,85,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S002,SEG-02:S002,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados",Redirecionamento para destino não validado não é seguido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,90,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S003,SEG-02:S003,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados",Conteúdo XML com entidade externa é rejeitado,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,95,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-02:S004,SEG-02:S004,hub-interoperabilidade-v4,SEG-02,"Destinos, callbacks e dados","Segredo não aparece em log, evento ou arquivo versionado",NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,100,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-03:S001,SEG-03:S001,hub-interoperabilidade-v4,SEG-03,Isolamento e auditoria,Tentativa de acesso cross-tenant por troca de ID é negada,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,108,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-03:S002,SEG-03:S002,hub-interoperabilidade-v4,SEG-03,Isolamento e auditoria,Ação sensível gera registro de auditoria completo,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,113,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-03:S003,SEG-03:S003,hub-interoperabilidade-v4,SEG-03,Isolamento e auditoria,Expurgo de logs Loki não elimina evidência de cobrança,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,118,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S001,CFG-04:S001,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Publicação recusa configuração de retry com max_attempts inválido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,126,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S002,CFG-04:S002,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Portal exibe origem do valor resolvido e impede override silencioso,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,131,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S003,CFG-04:S003,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Alteração em voo não estende deadline do pedido,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,136,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:CFG-04:S004,CFG-04:S004,hub-interoperabilidade-v4,CFG-04,Configuração dos novos limites,Retomada após limite emergencial começa conservadoramente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,141,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S001,SEG-04:S001,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Tentativa de acesso cross-tenant por cliente é negada sem revelar existência,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,149,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S002,SEG-04:S002,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,hub_protocol_reader consulta protocolo de outro tenant com dados mascarados e auditados,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,154,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S003,SEG-04:S003,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Privilégio administrativo não é aceito por flag em JWT de cliente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,159,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
hub-interoperabilidade-v4:SEG-04:S004,SEG-04:S004,hub-interoperabilidade-v4,SEG-04,Administração entre tenants para desenvolvedores,Portal administrativo não usa superusuário PostgreSQL nem desativa RLS globalmente,NAO_QUALIFICADO_NESTA_RODADA,sem execução/evidência vinculada nesta rodada,openspec/changes/hub-interoperabilidade-v4/specs/configuracao-e-seguranca/spec.md,164,363db7fd0613b909c75beaeb9eb7dfe1e3cb52c8f4ecbbbbb697241e381dde9b
